,date,month,hour,values_2023,values_2022,values_2021,values_2020,values_2019,values_2018
1832,18.0,3.0,8.0,174.0,242.6,311.2,379.8,448.4,517.0
1833,18.0,3.0,9.0,176.0,251.0,326.0,401.0,476.0,551.0
1834,18.0,3.0,10.0,176.2,253.9,331.6,409.3,487.0,564.7
1835,18.0,3.0,11.0,177.4,265.9,354.4,442.9,531.4,619.9
1836,18.0,3.0,12.0,174.4,249.2,324.0,398.8,473.6,548.4
1837,18.0,3.0,13.0,161.6,252.4,343.2,434.0,524.8,615.6
1838,18.0,3.0,14.0,3.0,176.9,350.8,524.7,698.6,872.5
1839,18.0,3.0,15.0,5.6,185.0,364.4,543.8,723.2,902.6
1840,18.0,3.0,16.0,5.8,162.3,318.8,475.3,631.8,788.3
1841,18.0,3.0,17.0,3.0,163.5,324.0,484.5,645.0,805.5
1842,18.0,3.0,18.0,3.4,161.1,318.8,476.5,634.2,791.9
1843,18.0,3.0,19.0,2.8,163.8,324.8,485.8,646.8,807.8
1844,18.0,3.0,20.0,5.4,158.9,312.4,465.9,619.4,772.9
1845,18.0,3.0,21.0,6.0,160.2,314.4,468.6,622.8,777.0
1846,18.0,3.0,22.0,8.0,162.8,317.6,472.4,627.2,782.0
1847,18.0,3.0,23.0,6.8,161.6,316.4,471.2,626.0,780.8
1848,19.0,3.0,0.0,7.8,167.9,328.0,488.1,648.2,808.3
1849,19.0,3.0,1.0,3.8,163.3,322.8,482.3,641.8,801.3
1850,19.0,3.0,2.0,2.8,163.4,324.0,484.6,645.2,805.8
1851,19.0,3.0,3.0,3.0,158.7,314.4,470.1,625.8,781.5
1852,19.0,3.0,4.0,3.4,154.1,304.8,455.5,606.2,756.9
1853,19.0,3.0,5.0,5.4,154.1,302.8,451.5,600.2,748.9
1854,19.0,3.0,6.0,3.4,151.1,298.8,446.5,594.2,741.9
1855,19.0,3.0,7.0,3.0,156.1,309.2,462.3,615.4,768.5
1856,19.0,3.0,8.0,5.0,160.7,316.4,472.1,627.8,783.5
1857,19.0,3.0,9.0,9.8,161.3,312.8,464.3,615.8,767.3
1858,19.0,3.0,10.0,8.4,165.0,321.6,478.2,634.8,791.4
1859,19.0,3.0,11.0,4.8,159.8,314.8,469.8,624.8,779.8
1860,19.0,3.0,12.0,3.4,159.1,314.8,470.5,626.2,781.9
1861,19.0,3.0,13.0,2.6,157.9,313.2,468.5,623.8,779.1
1862,19.0,3.0,14.0,2.8,163.2,323.6,484.0,644.4,804.8
1863,19.0,3.0,15.0,3.4,164.9,326.4,487.9,649.4,810.9
1864,19.0,3.0,16.0,2.4,169.6,336.8,504.0,671.2,838.4
1865,19.0,3.0,17.0,3.4,155.1,306.8,458.5,610.2,761.9
1866,19.0,3.0,18.0,9.0,155.9,302.8,449.7,596.6,743.5
1867,19.0,3.0,19.0,6.6,159.5,312.4,465.3,618.2,771.1
1868,19.0,3.0,20.0,3.8,147.9,292.0,436.1,580.2,724.3
1869,19.0,3.0,21.0,3.0,141.3,279.6,417.9,556.2,694.5
1870,19.0,3.0,22.0,3.6,18.2,32.8,47.4,62.0,76.6
1871,19.0,3.0,23.0,4.0,108.8,213.6,318.4,423.2,528.0
1872,20.0,3.0,0.0,8.4,157.4,306.4,455.4,604.4,753.4
1873,20.0,3.0,1.0,3.6,157.8,312.0,466.2,620.4,774.6
1874,20.0,3.0,2.0,5.6,154.2,302.8,451.4,600.0,748.6
1875,20.0,3.0,3.0,4.6,156.5,308.4,460.3,612.2,764.1
1876,20.0,3.0,4.0,7.0,156.5,306.0,455.5,605.0,754.5
1877,20.0,3.0,5.0,7.8,157.5,307.2,456.9,606.6,756.3
1878,20.0,3.0,6.0,7.2,161.6,316.0,470.4,624.8,779.2
1879,20.0,3.0,7.0,5.8,155.3,304.8,454.3,603.8,753.3
1880,20.0,3.0,8.0,134.2,217.3,300.4,383.5,466.6,549.7
1881,20.0,3.0,9.0,166.6,235.3,304.0,372.7,441.4,510.1
1882,20.0,3.0,10.0,166.6,234.3,302.0,369.7,437.4,505.1
1883,20.0,3.0,11.0,53.0,178.1,303.2,428.3,553.4,678.5
1884,20.0,3.0,12.0,18.8,160.6,302.4,444.2,586.0,727.8
1885,20.0,3.0,13.0,19.2,164.0,308.8,453.6,598.4,743.2
1886,20.0,3.0,14.0,5.0,173.5,342.0,510.5,679.0,847.5
1887,20.0,3.0,15.0,7.0,182.5,358.0,533.5,709.0,884.5
1888,20.0,3.0,16.0,3.6,165.8,328.0,490.2,652.4,814.6
1889,20.0,3.0,17.0,2.8,164.6,326.4,488.2,650.0,811.8
1890,20.0,3.0,18.0,4.0,164.6,325.2,485.8,646.4,807.0
1891,20.0,3.0,19.0,8.6,167.3,326.0,484.7,643.4,802.1
1892,20.0,3.0,20.0,5.8,165.1,324.4,483.7,643.0,802.3
1893,20.0,3.0,21.0,5.8,161.9,318.0,474.1,630.2,786.3
1894,20.0,3.0,22.0,5.6,164.4,323.2,482.0,640.8,799.6
1895,20.0,3.0,23.0,5.6,163.6,321.6,479.6,637.6,795.6
1896,21.0,3.0,0.0,3.2,164.2,325.2,486.2,647.2,808.2
1897,21.0,3.0,1.0,7.8,167.3,326.8,486.3,645.8,805.3
1898,21.0,3.0,2.0,3.6,164.8,326.0,487.2,648.4,809.6
1899,21.0,3.0,3.0,4.2,161.9,319.6,477.3,635.0,792.7
1900,21.0,3.0,4.0,7.2,163.8,320.4,477.0,633.6,790.2
1901,21.0,3.0,5.0,7.2,162.2,317.2,472.2,627.2,782.2
1902,21.0,3.0,6.0,5.8,161.9,318.0,474.1,630.2,786.3
1903,21.0,3.0,7.0,6.0,164.2,322.4,480.6,638.8,797.0
1904,21.0,3.0,8.0,6.8,164.2,321.6,479.0,636.4,793.8
1905,21.0,3.0,9.0,6.6,163.3,320.0,476.7,633.4,790.1
1906,21.0,3.0,10.0,7.8,165.5,323.2,480.9,638.6,796.3
1907,21.0,3.0,11.0,7.4,170.9,334.4,497.9,661.4,824.9
1908,21.0,3.0,12.0,6.4,167.8,329.2,490.6,652.0,813.4
1909,21.0,3.0,13.0,5.4,165.7,326.0,486.3,646.6,806.9
1910,21.0,3.0,14.0,5.4,163.5,321.6,479.7,637.8,795.9
1911,21.0,3.0,15.0,6.0,159.0,312.0,465.0,618.0,771.0
1912,21.0,3.0,16.0,4.4,160.0,315.6,471.2,626.8,782.4
1913,21.0,3.0,17.0,6.0,158.2,310.4,462.6,614.8,767.0
1914,21.0,3.0,18.0,8.2,159.5,310.8,462.1,613.4,764.7
1915,21.0,3.0,19.0,7.8,160.5,313.2,465.9,618.6,771.3
1916,21.0,3.0,20.0,9.0,160.7,312.4,464.1,615.8,767.5
1917,21.0,3.0,21.0,4.8,156.2,307.6,459.0,610.4,761.8
1918,21.0,3.0,22.0,4.4,157.4,310.4,463.4,616.4,769.4
1919,21.0,3.0,23.0,3.0,156.7,310.4,464.1,617.8,771.5
1920,22.0,3.0,0.0,3.0,156.7,310.4,464.1,617.8,771.5
1921,22.0,3.0,1.0,3.4,157.5,311.6,465.7,619.8,773.9
1922,22.0,3.0,2.0,2.4,158.8,315.2,471.6,628.0,784.4
1923,22.0,3.0,3.0,3.2,161.6,320.0,478.4,636.8,795.2
1924,22.0,3.0,4.0,6.0,158.4,310.8,463.2,615.6,768.0
1925,22.0,3.0,5.0,12.2,100.3,188.4,276.5,364.6,452.7
1926,22.0,3.0,6.0,12.0,15.2,18.4,21.6,24.8,28.0
1927,22.0,3.0,7.0,6.8,13.4,20.0,26.6,33.2,39.8
1928,22.0,3.0,8.0,7.2,14.6,22.0,29.4,36.8,44.2
1929,22.0,3.0,9.0,7.6,15.6,23.6,31.6,39.6,47.6
1930,22.0,3.0,10.0,7.4,16.9,26.4,35.9,45.4,54.9
1931,22.0,3.0,11.0,8.6,23.7,38.8,53.9,69.0,84.1
1932,22.0,3.0,12.0,13.0,22.3,31.6,40.9,50.2,59.5
1933,22.0,3.0,13.0,10.8,17.0,23.2,29.4,35.6,41.8
1934,22.0,3.0,14.0,9.2,16.8,24.4,32.0,39.6,47.2
1935,22.0,3.0,15.0,11.4,33.7,56.0,78.3,100.6,122.9
1936,22.0,3.0,16.0,11.0,134.9,258.8,382.7,506.6,630.5
1937,22.0,3.0,17.0,7.8,175.3,342.8,510.3,677.8,845.3
1938,22.0,3.0,18.0,11.0,165.3,319.6,473.9,628.2,782.5
1939,22.0,3.0,19.0,11.0,159.7,308.4,457.1,605.8,754.5
1940,22.0,3.0,20.0,10.6,137.3,264.0,390.7,517.4,644.1
1941,22.0,3.0,21.0,9.8,163.9,318.0,472.1,626.2,780.3
1942,22.0,3.0,22.0,3.6,156.6,309.6,462.6,615.6,768.6
1943,22.0,3.0,23.0,4.0,153.8,303.6,453.4,603.2,753.0
1944,23.0,3.0,0.0,3.2,156.2,309.2,462.2,615.2,768.2
1945,23.0,3.0,1.0,3.0,148.7,294.4,440.1,585.8,731.5
1946,23.0,3.0,2.0,4.0,147.6,291.2,434.8,578.4,722.0
1947,23.0,3.0,3.0,4.6,145.3,286.0,426.7,567.4,708.1
1948,23.0,3.0,4.0,3.8,148.1,292.4,436.7,581.0,725.3
1949,23.0,3.0,5.0,4.4,151.2,298.0,444.8,591.6,738.4
1950,23.0,3.0,6.0,4.6,149.9,295.2,440.5,585.8,731.1
1951,23.0,3.0,7.0,5.8,162.3,318.8,475.3,631.8,788.3
1952,23.0,3.0,8.0,5.6,158.6,311.6,464.6,617.6,770.6
1953,23.0,3.0,9.0,10.0,152.6,295.2,437.8,580.4,723.0
1954,23.0,3.0,10.0,7.4,153.7,300.0,446.3,592.6,738.9
1955,23.0,3.0,11.0,6.4,157.2,308.0,458.8,609.6,760.4
1956,23.0,3.0,12.0,6.8,158.4,310.0,461.6,613.2,764.8
1957,23.0,3.0,13.0,6.2,145.3,284.4,423.5,562.6,701.7
1958,23.0,3.0,14.0,7.2,162.2,317.2,472.2,627.2,782.2
1959,23.0,3.0,15.0,4.4,163.0,321.6,480.2,638.8,797.4
1960,23.0,3.0,16.0,3.4,169.3,335.2,501.1,667.0,832.9
1961,23.0,3.0,17.0,3.6,182.0,360.4,538.8,717.2,895.6
1962,23.0,3.0,18.0,4.8,176.8,348.8,520.8,692.8,864.8
1963,23.0,3.0,19.0,5.6,182.2,358.8,535.4,712.0,888.6
1964,23.0,3.0,20.0,4.6,167.1,329.6,492.1,654.6,817.1
1965,23.0,3.0,21.0,3.6,158.4,313.2,468.0,622.8,777.6
1966,23.0,3.0,22.0,9.6,159.6,309.6,459.6,609.6,759.6
1967,23.0,3.0,23.0,11.6,159.0,306.4,453.8,601.2,748.6
1968,24.0,3.0,0.0,7.6,156.0,304.4,452.8,601.2,749.6
1969,24.0,3.0,1.0,7.4,156.3,305.2,454.1,603.0,751.9
1970,24.0,3.0,2.0,16.2,160.3,304.4,448.5,592.6,736.7
1971,24.0,3.0,3.0,18.4,135.0,251.6,368.2,484.8,601.4
1972,24.0,3.0,4.0,12.6,17.9,23.2,28.5,33.8,39.1
1973,24.0,3.0,5.0,12.6,15.3,18.0,20.7,23.4,26.1
1974,24.0,3.0,6.0,9.8,30.3,50.8,71.3,91.8,112.3
1975,24.0,3.0,7.0,11.4,40.5,69.6,98.7,127.8,156.9
1976,24.0,3.0,8.0,8.6,36.5,64.4,92.3,120.2,148.1
1977,24.0,3.0,9.0,8.0,21.2,34.4,47.6,60.8,74.0
1978,24.0,3.0,10.0,6.8,78.8,150.8,222.8,294.8,366.8
1979,24.0,3.0,11.0,30.8,116.6,202.4,288.2,374.0,459.8
1980,24.0,3.0,12.0,11.0,159.7,308.4,457.1,605.8,754.5
1981,24.0,3.0,13.0,10.4,161.2,312.0,462.8,613.6,764.4
1982,24.0,3.0,14.0,10.8,161.0,311.2,461.4,611.6,761.8
1983,24.0,3.0,15.0,11.6,163.0,314.4,465.8,617.2,768.6
1984,24.0,3.0,16.0,13.8,158.5,303.2,447.9,592.6,737.3
1985,24.0,3.0,17.0,13.6,166.6,319.6,472.6,625.6,778.6
1986,24.0,3.0,18.0,20.2,165.9,311.6,457.3,603.0,748.7
1987,24.0,3.0,19.0,18.8,164.8,310.8,456.8,602.8,748.8
1988,24.0,3.0,20.0,13.4,160.3,307.2,454.1,601.0,747.9
1989,24.0,3.0,21.0,109.8,210.9,312.0,413.1,514.2,615.3
1990,24.0,3.0,22.0,163.2,241.4,319.6,397.8,476.0,554.2
1991,24.0,3.0,23.0,152.0,226.2,300.4,374.6,448.8,523.0
1992,25.0,3.0,0.0,140.6,219.3,298.0,376.7,455.4,534.1
1993,25.0,3.0,1.0,137.6,215.0,292.4,369.8,447.2,524.6
1994,25.0,3.0,2.0,137.8,215.9,294.0,372.1,450.2,528.3
1995,25.0,3.0,3.0,144.0,229.0,314.0,399.0,484.0,569.0
1996,25.0,3.0,4.0,149.8,236.3,322.8,409.3,495.8,582.3
1997,25.0,3.0,5.0,145.4,228.7,312.0,395.3,478.6,561.9
1998,25.0,3.0,6.0,141.2,227.6,314.0,400.4,486.8,573.2
1999,25.0,3.0,7.0,145.6,227.8,310.0,392.2,474.4,556.6
2000,25.0,3.0,8.0,148.8,242.8,336.8,430.8,524.8,618.8
2001,25.0,3.0,9.0,143.2,220.8,298.4,376.0,453.6,531.2
2002,25.0,3.0,10.0,138.6,217.3,296.0,374.7,453.4,532.1
2003,25.0,3.0,11.0,145.6,216.8,288.0,359.2,430.4,501.6
2004,25.0,3.0,12.0,141.0,211.7,282.4,353.1,423.8,494.5
2005,25.0,3.0,13.0,138.8,218.2,297.6,377.0,456.4,535.8
2006,25.0,3.0,14.0,135.2,223.2,311.2,399.2,487.2,575.2
2007,25.0,3.0,15.0,139.4,218.1,296.8,375.5,454.2,532.9
2008,25.0,3.0,16.0,141.4,224.3,307.2,390.1,473.0,555.9
2009,25.0,3.0,17.0,142.4,221.4,300.4,379.4,458.4,537.4
2010,25.0,3.0,18.0,139.6,232.8,326.0,419.2,512.4,605.6
2011,25.0,3.0,19.0,134.2,230.3,326.4,422.5,518.6,614.7
2012,25.0,3.0,20.0,135.0,214.3,293.6,372.9,452.2,531.5
2013,25.0,3.0,21.0,140.2,204.5,268.8,333.1,397.4,461.7
2014,25.0,3.0,22.0,63.8,165.7,267.6,369.5,471.4,573.3
2015,25.0,3.0,23.0,5.8,144.5,283.2,421.9,560.6,699.3
2016,26.0,3.0,0.0,3.6,140.4,277.2,414.0,550.8,687.6
2017,26.0,3.0,1.0,3.6,146.0,288.4,430.8,573.2,715.6
2018,26.0,3.0,2.0,4.4,145.8,287.2,428.6,570.0,711.4
2019,26.0,3.0,3.0,5.4,139.1,272.8,406.5,540.2,673.9
2020,26.0,3.0,4.0,4.4,145.8,287.2,428.6,570.0,711.4
2021,26.0,3.0,5.0,3.8,143.3,282.8,422.3,561.8,701.3
2022,26.0,3.0,6.0,116.2,194.9,273.6,352.3,431.0,509.7
2023,26.0,3.0,7.0,142.6,207.3,272.0,336.7,401.4,466.1
2024,26.0,3.0,8.0,151.8,212.5,273.2,333.9,394.6,455.3
2025,26.0,3.0,9.0,140.2,263.3,386.4,509.5,632.6,755.7
2026,26.0,3.0,10.0,130.8,214.6,298.4,382.2,466.0,549.8
2027,26.0,3.0,11.0,136.2,234.5,332.8,431.1,529.4,627.7
2028,26.0,3.0,12.0,136.2,233.5,330.8,428.1,525.4,622.7
2029,26.0,3.0,13.0,136.2,224.5,312.8,401.1,489.4,577.7
2030,26.0,3.0,14.0,143.0,237.9,332.8,427.7,522.6,617.5
2031,26.0,3.0,15.0,149.6,224.2,298.8,373.4,448.0,522.6
2032,26.0,3.0,16.0,155.8,223.9,292.0,360.1,428.2,496.3
2033,26.0,3.0,17.0,140.0,212.2,284.4,356.6,428.8,501.0
2034,26.0,3.0,18.0,137.6,212.2,286.8,361.4,436.0,510.6
2035,26.0,3.0,19.0,139.0,224.9,310.8,396.7,482.6,568.5
2036,26.0,3.0,20.0,38.2,178.3,318.4,458.5,598.6,738.7
2037,26.0,3.0,21.0,10.2,162.3,314.4,466.5,618.6,770.7
2038,26.0,3.0,22.0,5.6,162.6,319.6,476.6,633.6,790.6
2039,26.0,3.0,23.0,144.5,144.5,292.4,440.3,588.2,736.1
2040,27.0,3.0,0.0,6.6,149.5,288.0,426.5,565.0,703.5
2041,27.0,3.0,1.0,9.6,148.8,300.0,451.2,602.4,753.6
2042,27.0,3.0,2.0,9.2,154.6,302.8,451.0,599.2,747.4
2043,27.0,3.0,3.0,5.8,154.3,306.0,457.7,609.4,761.1
2044,27.0,3.0,4.0,4.4,155.2,303.2,451.2,599.2,747.2
2045,27.0,3.0,5.0,7.0,155.1,310.0,464.9,619.8,774.7
2046,27.0,3.0,6.0,13.6,161.8,309.2,456.6,604.0,751.4
2047,27.0,3.0,7.0,13.4,161.3,287.6,413.9,540.2,666.5
2048,27.0,3.0,8.0,10.8,149.2,283.2,417.2,551.2,685.2
2049,27.0,3.0,9.0,7.8,145.5,288.8,432.1,575.4,718.7
2050,27.0,3.0,10.0,7.2,148.0,302.8,457.6,612.4,767.2
2051,27.0,3.0,11.0,5.6,154.2,304.0,453.8,603.6,753.4
2052,27.0,3.0,12.0,3.8,153.9,294.8,435.7,576.6,717.5
2053,27.0,3.0,13.0,4.8,149.8,296.0,442.2,588.4,734.6
2054,27.0,3.0,14.0,3.4,149.7,289.2,428.7,568.2,707.7
2055,27.0,3.0,15.0,4.2,146.7,305.6,464.5,623.4,782.3
2056,27.0,3.0,16.0,5.2,155.4,301.2,447.0,592.8,738.6
2057,27.0,3.0,17.0,3.2,152.2,332.8,513.4,694.0,874.6
2058,27.0,3.0,18.0,3.6,168.2,322.8,477.4,632.0,786.6
2059,27.0,3.0,19.0,2.4,162.6,318.8,475.0,631.2,787.4
2060,27.0,3.0,20.0,6.4,162.6,315.6,468.6,621.6,774.6
2061,27.0,3.0,21.0,8.2,161.9,308.4,454.9,601.4,747.9
2062,27.0,3.0,22.0,8.8,158.6,304.4,450.2,596.0,741.8
2063,27.0,3.0,23.0,6.4,155.4,313.2,471.0,628.8,786.6
2064,28.0,3.0,0.0,9.2,161.2,306.0,450.8,595.6,740.4
2065,28.0,3.0,1.0,7.6,156.8,345.6,534.4,723.2,912.0
2066,28.0,3.0,2.0,4.2,174.9,338.0,501.1,664.2,827.3
2067,28.0,3.0,3.0,4.2,160.3,316.4,472.5,628.6,784.7
2068,28.0,3.0,3.0,4.2,166.9,330.0,493.1,656.2,819.3
2069,28.0,3.0,4.0,3.8,168.3,332.8,497.3,661.8,826.3
2070,28.0,3.0,5.0,3.8,163.2,315.2,467.2,619.2,771.2
2071,28.0,3.0,6.0,11.2,175.4,338.0,500.6,663.2,825.8
2072,28.0,3.0,7.0,12.8,163.3,318.8,474.3,629.8,785.3
2073,28.0,3.0,8.0,7.8,154.8,304.4,454.0,603.6,753.2
2074,28.0,3.0,9.0,5.2,159.1,314.0,468.9,623.8,778.7
2075,28.0,3.0,10.0,4.2,156.1,305.6,455.1,604.6,754.1
2076,28.0,3.0,11.0,6.6,152.9,298.8,444.7,590.6,736.5
2077,28.0,3.0,12.0,7.0,154.8,301.2,447.6,594.0,740.4
2078,28.0,3.0,13.0,8.4,157.5,306.0,454.5,603.0,751.5
2079,28.0,3.0,14.0,9.0,159.6,308.4,457.2,606.0,754.8
2080,28.0,3.0,15.0,10.8,147.8,288.8,429.8,570.8,711.8
2081,28.0,3.0,16.0,6.8,148.5,291.2,433.9,576.6,719.3
2082,28.0,3.0,17.0,5.8,139.3,274.8,410.3,545.8,681.3
2083,28.0,3.0,18.0,3.8,37.7,72.0,106.3,140.6,174.9
2084,28.0,3.0,19.0,3.4,10.5,17.2,23.9,30.6,37.3
2085,28.0,3.0,20.0,3.8,13.3,18.4,23.5,28.6,33.7
2086,28.0,3.0,21.0,8.2,14.4,18.8,23.2,27.6,32.0
2087,28.0,3.0,22.0,10.0,13.9,18.8,23.7,28.6,33.5
2088,28.0,3.0,23.0,9.0,12.5,17.6,22.7,27.8,32.9
2089,29.0,3.0,0.0,7.4,13.2,15.6,18.0,20.4,22.8
2090,29.0,3.0,1.0,10.8,28.9,16.8,4.7,-7.4,-19.5
2091,29.0,3.0,2.0,41.0,86.3,19.6,-47.1,-113.8,-180.5
2092,29.0,3.0,3.0,153.0,79.2,20.0,-39.2,-98.4,-157.6
2093,29.0,3.0,4.0,138.4,83.2,22.8,-37.6,-98.0,-158.4
2094,29.0,3.0,5.0,143.6,114.9,85.6,56.3,27.0,-2.3
2095,29.0,3.0,6.0,144.2,184.4,212.8,241.2,269.6,298.0
2096,29.0,3.0,7.0,156.0,194.3,228.4,262.5,296.6,330.7
2097,29.0,3.0,8.0,160.2,186.4,216.8,247.2,277.6,308.0
2098,29.0,3.0,9.0,156.0,183.4,210.4,237.4,264.4,291.4
2099,29.0,3.0,10.0,156.4,192.9,207.6,222.3,237.0,251.7
2100,29.0,3.0,11.0,178.2,184.5,204.8,225.1,245.4,265.7
2101,29.0,3.0,12.0,164.2,172.4,195.6,218.8,242.0,265.2
2102,29.0,3.0,13.0,149.2,172.6,196.4,220.2,244.0,267.8
2103,29.0,3.0,14.0,148.8,177.7,199.2,220.7,242.2,263.7
2104,29.0,3.0,15.0,156.2,186.1,208.8,231.5,254.2,276.9
2105,29.0,3.0,16.0,163.4,183.9,210.4,236.9,263.4,289.9
2106,29.0,3.0,17.0,157.4,188.0,210.8,233.6,256.4,279.2
2107,29.0,3.0,18.0,165.2,190.3,218.4,246.5,274.6,302.7
2108,29.0,3.0,19.0,162.2,185.1,217.6,250.1,282.6,315.1
2109,29.0,3.0,20.0,152.6,185.1,215.2,245.3,275.4,305.5
2110,29.0,3.0,21.0,155.0,185.6,216.4,247.2,278.0,308.8
2111,29.0,3.0,22.0,154.8,191.7,217.2,242.7,268.2,293.7
2112,29.0,3.0,23.0,166.2,178.2,208.8,239.4,270.0,300.6
2113,30.0,3.0,0.0,147.6,180.4,212.8,245.2,277.6,310.0
2114,30.0,3.0,1.0,148.0,181.3,214.4,247.5,280.6,313.7
2115,30.0,3.0,2.0,148.2,180.7,210.0,239.3,268.6,297.9
2116,30.0,3.0,3.0,151.4,177.2,205.2,233.2,261.2,289.2
2117,30.0,3.0,4.0,149.2,177.4,200.0,222.6,245.2,267.8
2118,30.0,3.0,5.0,154.8,179.5,203.6,227.7,251.8,275.9
2119,30.0,3.0,6.0,155.4,183.7,209.6,235.5,261.4,287.3
2120,30.0,3.0,7.0,157.8,180.6,213.2,245.8,278.4,311.0
2121,30.0,3.0,8.0,148.0,108.3,205.2,302.1,399.0,495.9
2122,30.0,3.0,9.0,11.4,116.1,222.0,327.9,433.8,539.7
2123,30.0,3.0,10.0,10.2,133.8,256.4,379.0,501.6,624.2
2124,30.0,3.0,11.0,11.2,112.4,213.6,314.8,416.0,517.2
2125,30.0,3.0,12.0,11.2,114.8,224.4,334.0,443.6,553.2
2126,30.0,3.0,13.0,5.2,141.2,277.6,414.0,550.4,686.8
2127,30.0,3.0,14.0,4.8,156.5,309.2,461.9,614.6,767.3
2128,30.0,3.0,15.0,3.8,173.1,339.6,506.1,672.6,839.1
2129,30.0,3.0,16.0,6.6,186.0,364.0,542.0,720.0,898.0
2130,30.0,3.0,17.0,8.0,168.9,332.8,496.7,660.6,824.5
2131,30.0,3.0,18.0,5.0,174.2,344.0,513.8,683.6,853.4
2132,30.0,3.0,19.0,4.4,174.0,344.4,514.8,685.2,855.6
2133,30.0,3.0,20.0,3.6,172.8,336.8,500.8,664.8,828.8
2134,30.0,3.0,21.0,8.8,184.6,358.4,532.2,706.0,879.8
2135,30.0,3.0,22.0,10.8,174.3,334.8,495.3,655.8,816.3
2136,30.0,3.0,23.0,13.8,223.5,329.6,435.7,541.8,647.9
2137,31.0,3.0,0.0,117.4,244.3,329.6,414.9,500.2,585.5
2138,31.0,3.0,1.0,159.0,239.7,321.2,402.7,484.2,565.7
2139,31.0,3.0,2.0,158.2,241.8,323.6,405.4,487.2,569.0
2140,31.0,3.0,3.0,160.0,241.8,316.8,391.8,466.8,541.8
2141,31.0,3.0,4.0,166.8,247.3,322.0,396.7,471.4,546.1
2142,31.0,3.0,5.0,172.6,247.5,325.6,403.7,481.8,559.9
2143,31.0,3.0,6.0,169.4,266.2,362.4,458.6,554.8,651.0
2144,31.0,3.0,7.0,170.0,253.9,334.0,414.1,494.2,574.3
2145,31.0,3.0,8.0,173.8,104.7,54.0,3.3,-47.4,-98.1
2146,31.0,3.0,9.0,155.4,103.5,50.8,-1.9,-54.6,-107.3
2147,31.0,3.0,10.0,156.2,100.5,37.2,-26.1,-89.4,-152.7
2148,31.0,3.0,11.0,163.8,88.5,12.8,-62.9,-138.6,-214.3
2149,31.0,3.0,12.0,164.2,87.8,11.6,-64.6,-140.8,-217.0
2150,31.0,3.0,13.0,164.0,96.2,11.2,-73.8,-158.8,-243.8
2151,31.0,3.0,14.0,181.2,89.6,10.8,-68.0,-146.8,-225.6
2152,31.0,3.0,15.0,168.4,90.1,10.4,-69.3,-149.0,-228.7
2153,31.0,3.0,16.0,169.8,86.4,11.6,-63.2,-138.0,-212.8
2154,31.0,3.0,17.0,161.2,91.5,25.6,-40.3,-106.2,-172.1
2155,31.0,3.0,18.0,157.4,163.2,149.2,135.2,121.2,107.2
2156,31.0,3.0,19.0,177.2,219.3,283.2,347.1,411.0,474.9
2157,31.0,3.0,20.0,155.4,228.5,302.0,375.5,449.0,522.5
2158,31.0,3.0,21.0,155.0,236.8,316.0,395.2,474.4,553.6
2159,31.0,3.0,22.0,157.6,230.7,302.0,373.3,444.6,515.9
2160,31.0,3.0,23.0,159.4,221.2,284.8,348.4,412.0,475.6
2161,1.0,4.0,0.0,157.6,218.3,277.6,336.9,396.2,455.5
2162,1.0,4.0,1.0,159.0,224.1,292.8,361.5,430.2,498.9
2163,1.0,4.0,2.0,155.4,220.1,283.6,347.1,410.6,474.1
2164,1.0,4.0,3.0,156.6,205.9,263.2,320.5,377.8,435.1
2165,1.0,4.0,4.0,148.6,176.8,342.4,508.0,673.6,839.2
2166,1.0,4.0,5.0,11.2,174.3,343.2,512.1,681.0,849.9
2167,1.0,4.0,6.0,5.4,161.4,314.8,468.2,621.6,775.0
2168,1.0,4.0,7.0,8.0,149.0,291.6,434.2,576.8,719.4
2169,1.0,4.0,8.0,6.4,143.4,282.8,422.2,561.6,701.0
2170,1.0,4.0,9.0,4.0,158.5,314.0,469.5,625.0,780.5
2171,1.0,4.0,10.0,3.0,171.2,339.6,508.0,676.4,844.8
2172,1.0,4.0,11.0,2.8,158.8,314.4,470.0,625.6,781.2
2173,1.0,4.0,12.0,3.2,152.3,302.4,452.5,602.6,752.7
2174,1.0,4.0,13.0,2.2,162.2,321.2,480.2,639.2,798.2
2175,1.0,4.0,14.0,3.2,150.2,296.8,443.4,590.0,736.6
2176,1.0,4.0,15.0,3.6,149.1,294.4,439.7,585.0,730.3
2177,1.0,4.0,16.0,3.8,150.1,296.4,442.7,589.0,735.3
2178,1.0,4.0,17.0,3.8,149.6,295.6,441.6,587.6,733.6
2179,1.0,4.0,18.0,3.6,152.3,301.2,450.1,599.0,747.9
2180,1.0,4.0,19.0,3.4,155.8,309.2,462.6,616.0,769.4
2181,1.0,4.0,20.0,2.4,151.8,300.0,448.2,596.4,744.6
2182,1.0,4.0,21.0,3.6,157.0,310.8,464.6,618.4,772.2
2183,1.0,4.0,22.0,3.2,153.6,301.6,449.6,597.6,745.6
2184,1.0,4.0,23.0,5.6,163.9,320.4,476.9,633.4,789.9
2185,2.0,4.0,0.0,7.4,154.9,301.6,448.3,595.0,741.7
2186,2.0,4.0,1.0,8.2,148.2,288.0,427.8,567.6,707.4
2187,2.0,4.0,2.0,8.4,143.5,283.2,422.9,562.6,702.3
